date,OBV
2020-01-09 15:21:00,10770891.0
2020-01-09 15:22:00,10681065.0
2020-01-09 15:23:00,10720030.0
2020-01-09 15:24:00,10665096.0
2020-01-09 15:25:00,10703690.0
2020-01-09 15:26:00,10756056.0
2020-01-09 15:27:00,10717099.0
2020-01-09 15:28:00,10755301.0
2020-01-09 15:29:00,10822972.0
2020-01-09 15:30:00,10934161.0
2020-01-09 15:31:00,11011793.0
2020-01-09 15:32:00,11109525.0
2020-01-09 15:33:00,11197752.0
2020-01-09 15:34:00,11118050.0
2020-01-09 15:35:00,11034979.0
2020-01-09 15:36:00,10892721.0
2020-01-09 15:37:00,10820440.0
2020-01-09 15:38:00,10885165.0
2020-01-09 15:39:00,10941465.0
2020-01-09 15:40:00,10896903.0
2020-01-09 15:41:00,10964443.0
2020-01-09 15:42:00,10903468.0
2020-01-09 15:43:00,10999346.0
2020-01-09 15:44:00,11052284.0
2020-01-09 15:45:00,11151599.0
2020-01-09 15:46:00,11082193.0
2020-01-09 15:47:00,11022363.0
2020-01-09 15:48:00,10945417.0
2020-01-09 15:49:00,10872953.0
2020-01-09 15:50:00,10806672.0
2020-01-09 15:51:00,10930688.0
2020-01-09 15:52:00,11033584.0
2020-01-09 15:53:00,10937382.0
2020-01-09 15:54:00,11105474.0
2020-01-09 15:55:00,11289501.0
2020-01-09 15:56:00,11472925.0
2020-01-09 15:57:00,11619882.0
2020-01-09 15:58:00,11471286.0
2020-01-09 15:59:00,11658760.0
2020-01-09 16:00:00,12061517.0
2020-01-10 09:31:00,13730850.0
2020-01-10 09:32:00,14131971.0
2020-01-10 09:33:00,13855516.0
2020-01-10 09:34:00,13606717.0
2020-01-10 09:35:00,13205702.0
2020-01-10 09:36:00,13489461.0
2020-01-10 09:37:00,13327477.0
2020-01-10 09:38:00,13132338.0
2020-01-10 09:39:00,12944686.0
2020-01-10 09:40:00,13156424.0
2020-01-10 09:41:00,13352360.0
2020-01-10 09:42:00,13186821.0
2020-01-10 09:43:00,13092272.0
2020-01-10 09:44:00,13355269.0
2020-01-10 09:45:00,13554238.0
2020-01-10 09:46:00,13361920.0
2020-01-10 09:47:00,13261251.0
2020-01-10 09:48:00,13363126.0
2020-01-10 09:49:00,13239586.0
2020-01-10 09:50:00,13374490.0
2020-01-10 09:51:00,13280605.0
2020-01-10 09:52:00,13378398.0
2020-01-10 09:53:00,13519343.0
2020-01-10 09:54:00,13661424.0
2020-01-10 09:55:00,13538578.0
2020-01-10 09:56:00,13636492.0
2020-01-10 09:57:00,13555531.0
2020-01-10 09:58:00,13890822.0
2020-01-10 09:59:00,14065198.0
2020-01-10 10:00:00,14266274.0
2020-01-10 10:01:00,14107623.0
2020-01-10 10:02:00,13956014.0
2020-01-10 10:03:00,14072385.0
2020-01-10 10:04:00,14243830.0
2020-01-10 10:05:00,14388430.0
2020-01-10 10:06:00,14617062.0
2020-01-10 10:07:00,14468682.0
2020-01-10 10:08:00,14283832.0
2020-01-10 10:09:00,14176162.0
2020-01-10 10:10:00,14048521.0
2020-01-10 10:11:00,13883967.0
2020-01-10 10:12:00,13741333.0
2020-01-10 10:13:00,13863894.0
2020-01-10 10:14:00,13711640.0
2020-01-10 10:15:00,13785064.0
2020-01-10 10:16:00,13899234.0
2020-01-10 10:17:00,14053862.0
2020-01-10 10:18:00,14167123.0
2020-01-10 10:19:00,14065385.0
2020-01-10 10:20:00,14204052.0
2020-01-10 10:21:00,14146090.0
2020-01-10 10:22:00,14071683.0
2020-01-10 10:23:00,13890421.0
2020-01-10 10:24:00,13983128.0
2020-01-10 10:25:00,13910220.0
2020-01-10 10:26:00,14018163.0
2020-01-10 10:27:00,13918599.0
2020-01-10 10:28:00,13981854.0
2020-01-10 10:29:00,14068662.0
2020-01-10 10:30:00,14204165.0
2020-01-10 10:31:00,14024193.0
2020-01-10 10:32:00,14070678.0
2020-01-10 10:33:00,13992947.0
2020-01-10 10:34:00,13920696.0
2020-01-10 10:35:00,13998977.0
2020-01-10 10:36:00,13946829.0
2020-01-10 10:37:00,13989687.0
2020-01-10 10:38:00,13940288.0
2020-01-10 10:39:00,13820764.0
2020-01-10 10:40:00,13756859.0
2020-01-10 10:41:00,13631302.0
2020-01-10 10:42:00,13684209.0
2020-01-10 10:43:00,13625019.0
2020-01-10 10:44:00,13670651.0
2020-01-10 10:45:00,13616288.0
2020-01-10 10:46:00,13550304.0
2020-01-10 10:47:00,13583735.0
2020-01-10 10:48:00,13551176.0
2020-01-10 10:49:00,13505512.0
2020-01-10 10:50:00,13413012.0
2020-01-10 10:51:00,13285246.0
2020-01-10 10:52:00,13371456.0
2020-01-10 10:53:00,13448061.0
2020-01-10 10:54:00,13431676.0
2020-01-10 10:57:00,13238700.0
2020-01-10 10:58:00,13193457.0
2020-01-10 10:59:00,13243495.0
2020-01-10 11:00:00,13206075.0
2020-01-10 11:01:00,13169566.0
2020-01-10 11:02:00,13140001.0
2020-01-10 11:03:00,13208607.0
2020-01-10 11:04:00,13252346.0
2020-01-10 11:05:00,13217282.0
2020-01-10 11:06:00,13249682.0
2020-01-10 11:07:00,13352936.0
2020-01-10 11:08:00,13271357.0
2020-01-10 11:09:00,13308213.0
2020-01-10 11:10:00,13377334.0
2020-01-10 11:11:00,13326567.0
2020-01-10 11:12:00,13290658.0
2020-01-10 11:13:00,13236828.0
2020-01-10 11:14:00,13205486.0
2020-01-10 11:15:00,13168767.0
2020-01-10 11:16:00,13041972.0
2020-01-10 11:17:00,12937044.0
2020-01-10 11:18:00,12851181.0
2020-01-10 11:19:00,12725219.0
2020-01-10 11:20:00,12646758.0
2020-01-10 11:21:00,12752447.0
2020-01-10 11:22:00,12890083.0
2020-01-10 11:23:00,12946370.0
2020-01-10 11:24:00,12886755.0
2020-01-10 11:25:00,12778557.0
2020-01-10 11:26:00,12712318.0
2020-01-10 11:27:00,12611268.0
2020-01-10 11:28:00,12530129.0
2020-01-10 11:29:00,12441132.0
2020-01-10 11:30:00,12300660.0
2020-01-10 11:31:00,12174465.0
2020-01-10 11:32:00,12065126.0
2020-01-10 11:33:00,12229122.0
2020-01-10 11:34:00,12359520.0
2020-01-10 11:35:00,12467967.0
2020-01-10 11:36:00,12392093.0
2020-01-10 11:37:00,12482110.0
2020-01-10 11:38:00,12568857.0
2020-01-10 11:39:00,12619529.0
2020-01-10 11:40:00,12702219.0
2020-01-10 11:41:00,12633868.0
2020-01-10 11:42:00,12570627.0
2020-01-10 11:43:00,12521880.0
2020-01-10 11:44:00,12468331.0
2020-01-10 11:45:00,12378773.0
2020-01-10 11:46:00,12307267.0
2020-01-10 11:47:00,12344924.0
2020-01-10 11:48:00,12294805.0
2020-01-10 11:50:00,12154190.0
2020-01-10 11:51:00,12248049.0
2020-01-10 11:52:00,12318049.0
2020-01-10 11:53:00,12377251.0
2020-01-10 11:54:00,12456564.0
2020-01-10 11:55:00,12389277.0
2020-01-10 11:56:00,12346383.0
2020-01-10 11:57:00,12390591.0
2020-01-10 11:58:00,12435135.0
2020-01-10 11:59:00,12464885.0
2020-01-10 12:00:00,12417682.0
2020-01-10 12:01:00,12349911.0
2020-01-10 12:02:00,12273143.0
2020-01-10 12:03:00,12177463.0
2020-01-10 12:04:00,12244884.0
2020-01-10 12:05:00,12317043.0
2020-01-10 12:06:00,12385707.0
2020-01-10 12:07:00,12322848.0
2020-01-10 12:08:00,12204124.0
2020-01-10 12:09:00,12029798.0
2020-01-10 12:10:00,11873545.0
2020-01-10 12:11:00,11674246.0
2020-01-10 12:12:00,11874720.0
2020-01-10 12:13:00,12007305.0
2020-01-10 12:14:00,12112139.0
2020-01-10 12:15:00,12020512.0
2020-01-10 12:16:00,11916498.0
2020-01-10 12:17:00,11818511.0
2020-01-10 12:18:00,11927624.0
2020-01-10 12:19:00,11835767.0
2020-01-10 12:20:00,11907895.0
2020-01-10 12:21:00,11642938.0
2020-01-10 12:22:00,11813339.0
2020-01-10 12:23:00,11658081.0
2020-01-10 12:24:00,11484205.0
2020-01-10 12:25:00,11605263.0
2020-01-10 12:26:00,11781710.0
2020-01-10 12:27:00,11899034.0
2020-01-10 12:28:00,12057774.0
2020-01-10 12:29:00,12165264.0
2020-01-10 12:30:00,12347698.0
2020-01-10 12:31:00,12347698.0
2020-01-10 12:32:00,12436760.0
2020-01-10 12:33:00,12366361.0
2020-01-10 12:34:00,12434302.0
2020-01-10 12:35:00,12341400.0
2020-01-10 12:36:00,12222184.0
2020-01-10 12:37:00,12168749.0
2020-01-10 12:38:00,12229841.0
2020-01-10 12:39:00,12284639.0
2020-01-10 12:40:00,12408112.0
2020-01-10 12:41:00,12353896.0
2020-01-10 12:42:00,12384083.0
2020-01-10 12:43:00,12316095.0
2020-01-10 12:44:00,12353233.0
2020-01-10 12:45:00,12388980.0
2020-01-10 12:46:00,12340654.0
2020-01-10 12:47:00,12388318.0
2020-01-10 12:48:00,12431682.0
2020-01-10 12:49:00,12352348.0
2020-01-10 12:50:00,12317766.0
2020-01-10 12:51:00,12279999.0
2020-01-10 12:52:00,12226366.0
2020-01-10 12:53:00,12176297.0
2020-01-10 12:54:00,12212002.0
2020-01-10 12:55:00,12247931.0
2020-01-10 12:56:00,12224596.0
2020-01-10 12:57:00,12275500.0
2020-01-10 12:58:00,12256010.0
2020-01-10 12:59:00,12218787.0
2020-01-10 13:00:00,12168643.0
2020-01-10 13:01:00,12140480.0
2020-01-10 13:02:00,12179885.0
2020-01-10 13:03:00,12240874.0
2020-01-10 13:04:00,12272218.0
2020-01-10 13:05:00,12304753.0
2020-01-10 13:06:00,12343826.0
2020-01-10 13:07:00,12413731.0
2020-01-10 13:08:00,12511381.0
2020-01-10 13:09:00,12596646.0
2020-01-10 13:10:00,12661952.0
2020-01-10 13:11:00,12590510.0
2020-01-10 13:12:00,12624795.0
2020-01-10 13:13:00,12670251.0
2020-01-10 13:14:00,12636559.0
2020-01-10 13:15:00,12702322.0
2020-01-10 13:16:00,12645086.0
2020-01-10 13:17:00,12608052.0
2020-01-10 13:18:00,12637872.0
2020-01-10 13:19:00,12576563.0
2020-01-10 13:20:00,12549858.0
2020-01-10 13:21:00,12519967.0
2020-01-10 13:22:00,12493624.0
2020-01-10 13:23:00,12425321.0
2020-01-10 13:24:00,12459927.0
2020-01-10 13:25:00,12426477.0
2020-01-10 13:26:00,12458028.0
2020-01-10 13:27:00,12525556.0
2020-01-10 13:28:00,12569148.0
2020-01-10 13:29:00,12598110.0
2020-01-10 13:30:00,12571717.0
2020-01-10 13:31:00,12616396.0
2020-01-10 13:32:00,12643474.0
2020-01-10 13:33:00,12664059.0
2020-01-10 13:34:00,12647730.0
2020-01-10 13:35:00,12688909.0
2020-01-10 13:36:00,12660582.0
2020-01-10 13:37:00,12684678.0
2020-01-10 13:38:00,12665979.0
2020-01-10 13:39:00,12644790.0
2020-01-10 13:40:00,12604564.0
2020-01-10 13:41:00,12534084.0
2020-01-10 13:42:00,12460588.0
2020-01-10 13:43:00,12531526.0
2020-01-10 13:44:00,12602674.0
2020-01-10 13:45:00,12653271.0
2020-01-10 13:46:00,12626785.0
2020-01-10 13:47:00,12650726.0
2020-01-10 13:48:00,12669894.0
2020-01-10 13:49:00,12693752.0
2020-01-10 13:50:00,12720939.0
2020-01-10 13:51:00,12686841.0
2020-01-10 13:52:00,12730255.0
2020-01-10 13:53:00,12683808.0
2020-01-10 13:54:00,12629560.0
2020-01-10 13:55:00,12593465.0
2020-01-10 13:56:00,12614553.0
2020-01-10 13:57:00,12641941.0
2020-01-10 13:58:00,12671279.0
2020-01-10 13:59:00,12693794.0
2020-01-10 14:00:00,12669651.0
2020-01-10 14:01:00,12632942.0
2020-01-10 14:02:00,12680579.0
2020-01-10 14:03:00,12735463.0
2020-01-10 14:04:00,12699511.0
2020-01-10 14:05:00,12667451.0
2020-01-10 14:06:00,12710897.0
2020-01-10 14:07:00,12686273.0
2020-01-10 14:08:00,12653052.0
2020-01-10 14:09:00,12623391.0
2020-01-10 14:10:00,12663135.0
2020-01-10 14:11:00,12640407.0
2020-01-10 14:12:00,12602954.0
2020-01-10 14:13:00,12548647.0
2020-01-10 14:14:00,12589457.0
2020-01-10 14:15:00,12537760.0
2020-01-10 14:16:00,12570640.0
2020-01-10 14:17:00,12607289.0
2020-01-10 14:18:00,12635033.0
2020-01-10 14:19:00,12596740.0
2020-01-10 14:20:00,12561696.0
2020-01-10 14:21:00,12522407.0
2020-01-10 14:22:00,12553647.0
2020-01-10 14:23:00,12505374.0
2020-01-10 14:24:00,12444814.0
2020-01-10 14:25:00,12505976.0
2020-01-10 14:26:00,12443482.0
2020-01-10 14:27:00,12492973.0
2020-01-10 14:28:00,12548795.0
2020-01-10 14:29:00,12522700.0
2020-01-10 14:30:00,12450290.0
2020-01-10 14:31:00,12400724.0
2020-01-10 14:32:00,12481011.0
2020-01-10 14:33:00,12437143.0
2020-01-10 14:34:00,12374837.0
2020-01-10 14:35:00,12459629.0
2020-01-10 14:36:00,12528281.0
2020-01-10 14:37:00,12594690.0
2020-01-10 14:38:00,12646209.0
2020-01-10 14:39:00,12612650.0
2020-01-10 14:40:00,12568876.0
2020-01-10 14:41:00,12604847.0
2020-01-10 14:42:00,12556802.0
2020-01-10 14:43:00,12644555.0
2020-01-10 14:44:00,12694041.0
2020-01-10 14:45:00,12654381.0
2020-01-10 14:46:00,12689052.0
2020-01-10 14:47:00,12619528.0
2020-01-10 14:48:00,12544568.0
2020-01-10 14:49:00,12684294.0
2020-01-10 14:50:00,12684294.0
2020-01-10 14:51:00,12734724.0
2020-01-10 14:52:00,12780578.0
2020-01-10 14:53:00,12807596.0
2020-01-10 14:54:00,12762105.0
2020-01-10 14:55:00,12801902.0
2020-01-10 14:56:00,12849091.0
2020-01-10 14:57:00,12898487.0
2020-01-10 14:58:00,13021977.0
2020-01-10 14:59:00,13117512.0
2020-01-10 15:00:00,13042844.0
2020-01-10 15:01:00,13089320.0
2020-01-10 15:02:00,12953226.0
2020-01-10 15:03:00,13031373.0
2020-01-10 15:04:00,12998623.0
2020-01-10 15:05:00,12959812.0
2020-01-10 15:06:00,12901171.0
2020-01-10 15:07:00,12831189.0
2020-01-10 15:08:00,12879721.0
2020-01-10 15:09:00,12928962.0
2020-01-10 15:10:00,12975048.0
2020-01-10 15:11:00,13015741.0
2020-01-10 15:12:00,13086778.0
2020-01-10 15:13:00,13163455.0
2020-01-10 15:14:00,13242041.0
2020-01-10 15:15:00,13162757.0
2020-01-10 15:16:00,13103457.0
2020-01-10 15:17:00,13172985.0
2020-01-10 15:18:00,13172985.0
2020-01-10 15:19:00,13146042.0
2020-01-10 15:20:00,13227474.0
2020-01-10 15:21:00,13274594.0
2020-01-10 15:22:00,13215424.0
2020-01-10 15:23:00,13256759.0
2020-01-10 15:24:00,13351453.0
2020-01-10 15:25:00,13422205.0
2020-01-10 15:26:00,13527118.0
2020-01-10 15:27:00,13607577.0
2020-01-10 15:28:00,13540925.0
2020-01-10 15:29:00,13589278.0
2020-01-10 15:30:00,13531619.0
2020-01-10 15:31:00,13445561.0
2020-01-10 15:32:00,13391854.0
2020-01-10 15:33:00,13435832.0
2020-01-10 15:34:00,13359018.0
2020-01-10 15:35:00,13312425.0
2020-01-10 15:36:00,13363875.0
2020-01-10 15:37:00,13427628.0
2020-01-10 15:38:00,13387595.0
2020-01-10 15:39:00,13442513.0
2020-01-10 15:40:00,13358271.0
2020-01-10 15:41:00,13428074.0
2020-01-10 15:42:00,13362954.0
2020-01-10 15:43:00,13214349.0
2020-01-10 15:44:00,13317732.0
2020-01-10 15:45:00,13408713.0
2020-01-10 15:46:00,13494320.0
2020-01-10 15:47:00,13418041.0
2020-01-10 15:48:00,13490265.0
2020-01-10 15:49:00,13440846.0
2020-01-10 15:50:00,13294411.0
2020-01-10 15:51:00,13389611.0
2020-01-10 15:52:00,13489497.0
2020-01-10 15:53:00,13596284.0
2020-01-10 15:54:00,13737625.0
2020-01-10 15:55:00,13617693.0
2020-01-10 15:56:00,13756862.0
2020-01-10 15:57:00,13617111.0
2020-01-10 15:58:00,13805260.0
2020-01-10 15:59:00,13986142.0
2020-01-10 16:00:00,14358633.0
2020-01-13 09:31:00,15566119.0
2020-01-13 09:32:00,15301937.0
2020-01-13 09:33:00,15477196.0
2020-01-13 09:34:00,15769526.0
2020-01-13 09:35:00,16085303.0
2020-01-13 09:36:00,16367953.0
2020-01-13 09:37:00,16673653.0
2020-01-13 09:38:00,16463130.0
2020-01-13 09:39:00,16342042.0
2020-01-13 09:40:00,16166350.0
2020-01-13 09:41:00,15969708.0
2020-01-13 09:42:00,16131394.0
2020-01-13 09:43:00,15934863.0
2020-01-13 09:44:00,16074567.0
2020-01-13 09:45:00,16090165.0
2020-01-13 09:46:00,16386545.0
2020-01-13 09:47:00,16240159.0
2020-01-13 09:48:00,16147231.0
2020-01-13 09:49:00,16064536.0
2020-01-13 09:50:00,16155768.0
2020-01-13 09:51:00,16090338.0
2020-01-13 09:52:00,15964451.0
2020-01-13 09:53:00,16043340.0
2020-01-13 09:54:00,15945866.0
2020-01-13 09:55:00,15864739.0
2020-01-13 09:56:00,15961546.0
2020-01-13 09:57:00,16017479.0
2020-01-13 09:58:00,16104409.0
2020-01-13 09:59:00,16280508.0
2020-01-13 10:00:00,16137125.0
2020-01-13 10:01:00,16053761.0
2020-01-13 10:02:00,15993496.0
2020-01-13 10:03:00,15829081.0
2020-01-13 10:04:00,15943834.0
2020-01-13 10:05:00,15987733.0
2020-01-13 10:06:00,15846446.0
2020-01-13 10:07:00,15609006.0
2020-01-13 10:08:00,15733647.0
2020-01-13 10:09:00,15667157.0
2020-01-13 10:10:00,15546893.0
2020-01-13 10:11:00,15642181.0
2020-01-13 10:12:00,15733023.0
2020-01-13 10:13:00,15800723.0
2020-01-13 10:14:00,15724490.0
2020-01-13 10:15:00,15661775.0
2020-01-13 10:16:00,15719024.0
2020-01-13 10:17:00,15832127.0
2020-01-13 10:18:00,15898850.0
2020-01-13 10:19:00,15815592.0
2020-01-13 10:20:00,15762695.0
2020-01-13 10:21:00,15629260.0
2020-01-13 10:22:00,15692819.0
2020-01-13 10:23:00,15751615.0
2020-01-13 10:24:00,15808819.0
2020-01-13 10:25:00,15761672.0
2020-01-13 10:26:00,15702173.0
2020-01-13 10:27:00,15647100.0
2020-01-13 10:28:00,15586947.0
2020-01-13 10:29:00,15650930.0
2020-01-13 10:30:00,15596212.0
2020-01-13 10:31:00,15550268.0
2020-01-13 10:32:00,15440032.0
2020-01-13 10:33:00,15547589.0
2020-01-13 10:34:00,15486821.0
2020-01-13 10:35:00,15434145.0
2020-01-13 10:36:00,15349535.0
2020-01-13 10:37:00,15428058.0
2020-01-13 10:38:00,15540906.0
2020-01-13 10:39:00,15488283.0
2020-01-13 10:40:00,15433392.0
2020-01-13 10:41:00,15516774.0
2020-01-13 10:42:00,15487829.0
2020-01-13 10:43:00,15399545.0
2020-01-13 10:44:00,15344109.0
2020-01-13 10:45:00,15233994.0
2020-01-13 10:46:00,15161972.0
2020-01-13 10:47:00,15228306.0
2020-01-13 10:48:00,15169474.0
2020-01-13 10:49:00,15223399.0
2020-01-13 10:50:00,15312442.0
2020-01-13 10:51:00,15254488.0
2020-01-13 10:52:00,15330097.0
2020-01-13 10:53:00,15371013.0
2020-01-13 10:54:00,15438191.0
2020-01-13 10:55:00,15374496.0
2020-01-13 10:56:00,15337609.0
2020-01-13 10:57:00,15389128.0
2020-01-13 10:58:00,15494075.0
2020-01-13 10:59:00,15466308.0
2020-01-13 11:04:00,15071967.0
2020-01-13 11:05:00,15117650.0
2020-01-13 11:06:00,15077960.0
2020-01-13 11:07:00,15131854.0
2020-01-13 11:08:00,15093588.0
2020-01-13 11:09:00,15045935.0
2020-01-13 11:10:00,15168888.0
2020-01-13 11:11:00,15092763.0
2020-01-13 11:12:00,15133003.0
2020-01-13 11:13:00,15158325.0
2020-01-13 11:14:00,15128402.0
2020-01-13 11:15:00,15099361.0
2020-01-13 11:16:00,15149760.0
2020-01-13 11:17:00,15200449.0
2020-01-13 11:18:00,15136073.0
2020-01-13 11:19:00,15101927.0
2020-01-13 11:20:00,15127251.0
2020-01-13 11:21:00,15159725.0
2020-01-13 11:22:00,15120372.0
2020-01-13 11:23:00,15149735.0
2020-01-13 11:24:00,15119548.0
2020-01-13 11:25:00,15089512.0
2020-01-13 11:26:00,15033673.0
2020-01-13 11:27:00,15040374.0
2020-01-13 11:28:00,15071315.0
2020-01-13 11:29:00,14786968.0
2020-01-13 11:30:00,14884432.0
2020-01-13 11:31:00,15057797.0
2020-01-13 11:32:00,15177421.0
2020-01-13 11:33:00,15087525.0
2020-01-13 11:34:00,14999021.0
2020-01-13 11:35:00,14965129.0
2020-01-13 11:36:00,15001729.0
2020-01-13 11:37:00,14910957.0
2020-01-13 11:38:00,14941254.0
2020-01-13 11:39:00,14867766.0
2020-01-13 11:40:00,14899515.0
2020-01-13 11:41:00,14866985.0
2020-01-13 11:42:00,14900675.0
2020-01-13 11:43:00,14943768.0
2020-01-13 11:44:00,14988672.0
2020-01-13 11:45:00,14956692.0
2020-01-13 11:46:00,14986082.0
2020-01-13 11:47:00,15044026.0
2020-01-13 11:48:00,15073147.0
2020-01-13 11:49:00,15176259.0
2020-01-13 11:50:00,15065097.0
2020-01-13 11:51:00,15011205.0
2020-01-13 11:52:00,15053301.0
2020-01-13 11:53:00,15014284.0
2020-01-13 11:54:00,14971283.0
2020-01-13 11:57:00,14836191.0
2020-01-13 11:58:00,14872484.0
2020-01-13 11:59:00,14955227.0
2020-01-13 12:00:00,15027008.0
2020-01-13 12:01:00,15091611.0
2020-01-13 12:02:00,15151219.0
2020-01-13 12:03:00,15088332.0
2020-01-13 12:04:00,15178442.0
2020-01-13 12:05:00,15148339.0
2020-01-13 12:06:00,15127929.0
2020-01-13 12:07:00,15162730.0
2020-01-13 12:08:00,15135706.0
2020-01-13 12:09:00,15097733.0
2020-01-13 12:10:00,15133865.0
2020-01-13 12:11:00,15173565.0
2020-01-13 12:12:00,15138459.0
2020-01-13 12:13:00,15110354.0
2020-01-13 12:14:00,15049491.0
2020-01-13 12:15:00,15104150.0
2020-01-13 12:16:00,15040704.0
2020-01-13 12:17:00,15098143.0
2020-01-13 12:18:00,15131482.0
2020-01-13 12:19:00,15070534.0
2020-01-13 12:20:00,15025404.0
2020-01-13 12:21:00,15058293.0
2020-01-13 12:22:00,15031955.0
2020-01-13 12:23:00,15004261.0
2020-01-13 12:24:00,14964318.0
2020-01-13 12:25:00,14985554.0
2020-01-13 12:26:00,15010397.0
2020-01-13 12:27:00,14983590.0
2020-01-13 12:28:00,15011826.0
2020-01-13 12:29:00,15039155.0
2020-01-13 12:30:00,15063912.0
2020-01-13 12:31:00,15111046.0
2020-01-13 12:32:00,15044613.0
2020-01-13 12:33:00,15070330.0
2020-01-13 12:34:00,15139385.0
2020-01-13 12:35:00,15310225.0
2020-01-13 12:36:00,15254950.0
2020-01-13 12:37:00,15329059.0
2020-01-13 12:38:00,15378197.0
2020-01-13 12:39:00,15342190.0
2020-01-13 12:40:00,15302120.0
2020-01-13 12:41:00,15256685.0
2020-01-13 12:42:00,15241653.0
2020-01-13 12:43:00,15270452.0
2020-01-13 12:44:00,15296925.0
2020-01-13 12:45:00,15348485.0
2020-01-13 12:46:00,15399083.0
2020-01-13 12:47:00,15399083.0
2020-01-13 12:48:00,15453360.0
2020-01-13 12:49:00,15399466.0
2020-01-13 12:50:00,15338470.0
2020-01-13 12:51:00,15386415.0
2020-01-13 12:52:00,15432397.0
2020-01-13 12:53:00,15461281.0
2020-01-13 12:54:00,15408762.0
2020-01-13 12:55:00,15439023.0
2020-01-13 12:56:00,15417829.0
2020-01-13 12:57:00,15449408.0
2020-01-13 12:58:00,15421527.0
2020-01-13 12:59:00,15455568.0
2020-01-13 13:00:00,15426455.0
2020-01-13 13:01:00,15461879.0
2020-01-13 13:02:00,15502298.0
2020-01-13 13:03:00,15453177.0
2020-01-13 13:04:00,15423725.0
2020-01-13 13:05:00,15357089.0
2020-01-13 13:06:00,15403363.0
2020-01-13 13:07:00,15368797.0
2020-01-13 13:08:00,15396838.0
2020-01-13 13:09:00,15482660.0
2020-01-13 13:10:00,15422199.0
2020-01-13 13:11:00,15387554.0
2020-01-13 13:12:00,15416195.0
2020-01-13 13:13:00,15480912.0
2020-01-13 13:14:00,15460625.0
2020-01-13 13:15:00,15435053.0
2020-01-13 13:16:00,15388678.0
2020-01-13 13:17:00,15388678.0
2020-01-13 13:18:00,15419022.0
2020-01-13 13:19:00,15443318.0
2020-01-13 13:20:00,15466641.0
2020-01-13 13:21:00,15556535.0
2020-01-13 13:22:00,15654829.0
2020-01-13 13:23:00,15750727.0
2020-01-13 13:24:00,15704663.0
2020-01-13 13:25:00,15662342.0
2020-01-13 13:26:00,15619521.0
2020-01-13 13:27:00,15573829.0
2020-01-13 13:28:00,15624862.0
2020-01-13 13:29:00,15652850.0
2020-01-13 13:30:00,15666873.0
2020-01-13 13:31:00,15620654.0
2020-01-13 13:32:00,15646947.0
2020-01-13 13:33:00,15606574.0
2020-01-13 13:34:00,15587558.0
2020-01-13 13:35:00,15612416.0
2020-01-13 13:36:00,15637121.0
2020-01-13 13:37:00,15665267.0
2020-01-13 13:38:00,15644960.0
2020-01-13 13:39:00,15621352.0
2020-01-13 13:40:00,15639389.0
2020-01-13 13:41:00,15670894.0
2020-01-13 13:42:00,15721763.0
2020-01-13 13:43:00,15664887.0
2020-01-13 13:44:00,15642161.0
2020-01-13 13:45:00,15651822.0
2020-01-13 13:46:00,15685538.0
2020-01-13 13:47:00,15713891.0
2020-01-13 13:48:00,15752722.0
2020-01-13 13:49:00,15715209.0
2020-01-13 13:50:00,15742861.0
2020-01-13 13:51:00,15720316.0
2020-01-13 13:52:00,15765981.0
2020-01-13 13:53:00,15787411.0
2020-01-13 13:54:00,15760967.0
2020-01-13 13:55:00,15793216.0
2020-01-13 13:56:00,15828606.0
2020-01-13 13:57:00,15871839.0
2020-01-13 13:58:00,15833906.0
2020-01-13 13:59:00,15797332.0
2020-01-13 14:00:00,15750341.0
2020-01-13 14:01:00,15704498.0
2020-01-13 14:02:00,15647634.0
2020-01-13 14:03:00,15699510.0
2020-01-13 14:04:00,15658930.0
2020-01-13 14:05:00,15705235.0
2020-01-13 14:06:00,15727898.0
2020-01-13 14:07:00,15764664.0
2020-01-13 14:08:00,15862536.0
2020-01-13 14:09:00,15788127.0
2020-01-13 14:10:00,15869002.0
2020-01-13 14:11:00,15935278.0
2020-01-13 14:12:00,15899022.0
2020-01-13 14:13:00,15932753.0
2020-01-13 14:14:00,15861229.0
2020-01-13 14:15:00,15828056.0
2020-01-13 14:16:00,15792408.0
2020-01-13 14:17:00,15908455.0
2020-01-13 14:18:00,15973505.0
2020-01-13 14:19:00,16062553.0
2020-01-13 14:20:00,16127790.0
2020-01-13 14:21:00,16057482.0
2020-01-13 14:22:00,16016560.0
2020-01-13 14:23:00,16066949.0
2020-01-13 14:24:00,16116059.0
2020-01-13 14:25:00,16217328.0
2020-01-13 14:26:00,16155987.0
2020-01-13 14:27:00,16217409.0
2020-01-13 14:28:00,16276095.0
2020-01-13 14:29:00,16378309.0
2020-01-13 14:30:00,16308725.0
2020-01-13 14:31:00,16412145.0
2020-01-13 14:32:00,16494891.0
2020-01-13 14:33:00,16431071.0
2020-01-13 14:34:00,16492420.0
2020-01-13 14:35:00,16418289.0
2020-01-13 14:36:00,16483196.0
2020-01-13 14:37:00,16424191.0
2020-01-13 14:38:00,16355524.0
2020-01-13 14:39:00,16402798.0
2020-01-13 14:40:00,16463403.0
2020-01-13 14:41:00,16419914.0
2020-01-13 14:42:00,16419914.0
2020-01-13 14:43:00,16365118.0
2020-01-13 14:44:00,16322552.0
2020-01-13 14:45:00,16376169.0
